id, timestamp, coal, nuclear, ccgt, wind, pumped, hydro, biomass, oil, solar
899501, 2019-12-22 15:30:38, 876, 6502, 15956, 4121, 0, 721, 2339, 0, 533
899502, 2019-12-22 15:35:41, 875, 6509, 16120, 4099, 0, 720, 2340, 0, 180
899503, 2019-12-22 15:40:38, 875, 6517, 16160, 4034, 201, 719, 2348, 0, 189
899504, 2019-12-22 15:45:41, 875, 6516, 16124, 4005, 149, 719, 2354, 0, 189
899505, 2019-12-22 15:50:35, 875, 6499, 16094, 3992, 361, 720, 2356, 0, 189
899506, 2019-12-22 15:55:38, 876, 6500, 16195, 4015, 494, 720, 2358, 0, 199
899507, 2019-12-22 16:00:35, 876, 6508, 16316, 4076, 511, 722, 2353, 0, 199
899508, 2019-12-22 16:05:39, 875, 6501, 16519, 4122, 543, 793, 2344, 0, 26
899509, 2019-12-22 16:10:33, 875, 6500, 16564, 4116, 722, 956, 2351, 0, 26.700001
899510, 2019-12-22 16:15:39, 877, 6502, 16807, 4046, 855, 962, 2357, 0, 26.700001
899511, 2019-12-22 16:20:38, 874, 6502, 16919, 4027, 1115, 928, 2360, 0, 26.700001
899512, 2019-12-22 16:25:38, 875, 6498, 16881, 4032, 1467, 918, 2359, 0, 27.9
899513, 2019-12-22 16:30:34, 876, 6501, 16945, 4013, 1664, 917, 2358, 0, 27.9
899514, 2019-12-22 16:35:35, 875, 6507, 16992, 4011, 1774, 917, 2359, 0, 0.548
899515, 2019-12-22 16:40:39, 875, 6499, 17212, 4026, 1774, 918, 2359, 0, 0.548
899516, 2019-12-22 16:45:37, 872, 6489, 17318, 4043, 1774, 918, 2357, 0, 0.548
899517, 2019-12-22 16:50:35, 873, 6492, 17383, 4096, 1775, 917, 2354, 0, 0.548
899518, 2019-12-22 16:55:38, 878, 6489, 17600, 4124, 1774, 916, 2357, 0, 0.548
899519, 2019-12-22 17:00:40, 876, 6488, 17636, 4205, 1774, 917, 2354, 0, 0.548
899520, 2019-12-22 17:05:35, 875, 6494, 17658, 4280, 1775, 924, 2354, 0, 0
899521, 2019-12-22 17:10:38, 872, 6499, 17617, 4345, 1774, 954, 2356, 0, 0
899522, 2019-12-22 17:15:40, 872, 6500, 17621, 4364, 1774, 956, 2353, 0, 0
899523, 2019-12-22 17:20:41, 873, 6499, 17558, 4355, 1774, 956, 2356, 0, 0
899524, 2019-12-22 17:25:34, 872, 6494, 17543, 4380, 1775, 946, 2357, 0, 0
899525, 2019-12-22 17:30:38, 874, 6495, 17589, 4435, 1775, 937, 2355, 0, 0
899526, 2019-12-22 17:35:41, 876, 6492, 17602, 4422, 1773, 937, 2352, 0, 0
899527, 2019-12-22 17:40:38, 876, 6485, 17641, 4368, 1773, 937, 2351, 0, 0
899528, 2019-12-22 17:45:34, 874, 6455, 17621, 4339, 1774, 936, 2352, 0, 0
899529, 2019-12-22 17:50:34, 871, 6433, 17552, 4280, 1774, 935, 2353, 0, 0
899530, 2019-12-22 17:55:39, 873, 6411, 17450, 4238, 1774, 935, 2347, 0, 0
899531, 2019-12-22 18:00:39, 876, 6385, 17386, 4233, 1774, 935, 2349, 0, 0
899532, 2019-12-22 18:05:39, 877, 6365, 17401, 4201, 1762, 935, 2349, 0, 0.118
899533, 2019-12-22 18:10:36, 874, 6367, 17817, 4238, 1526, 945, 2351, 0, 0.118
899534, 2019-12-22 18:15:35, 875, 6363, 17793, 4243, 2083, 1007, 2352, 0, 0.118
899535, 2019-12-22 18:20:39, 877, 6358, 17859, 4270, 1686, 1011, 2354, 0, 0.118
899536, 2019-12-22 18:25:34, 876, 6357, 17951, 4281, 1420, 1013, 2350, 0, 0.118
899537, 2019-12-22 18:30:36, 876, 6359, 17970, 4360, 1325, 1014, 2347, 0, 0.118
899538, 2019-12-22 18:35:34, 878, 6354, 17805, 4458, 1325, 1014, 2352, 0, 0.0559
899539, 2019-12-22 18:40:34, 876, 6355, 17727, 4543, 1195, 1014, 2355, 0, 0.0559
899540, 2019-12-22 18:45:34, 879, 6349, 17516, 4593, 1176, 1008, 2346, 0, 0.0559
899541, 2019-12-22 18:50:38, 879, 6355, 17281, 4643, 1082, 935, 2351, 0, 0.0559
899542, 2019-12-22 18:55:38, 874, 6356, 16726, 4673, 997, 931, 2354, 0, 0.0559
899543, 2019-12-22 19:00:34, 876, 6354, 16490, 4624, 928, 932, 2350, 0, 0.0559
899544, 2019-12-22 19:05:35, 875, 6351, 16423, 4571, 847, 931, 2353, 0, 0.0999
899545, 2019-12-22 19:10:34, 876, 6355, 16714, 4607, 435, 933, 2356, 0, 0.0999
899546, 2019-12-22 19:15:34, 875, 6342, 16791, 4613, 497, 930, 2350, 0, 0.0999
899547, 2019-12-22 19:20:39, 874, 6346, 16530, 4655, 469, 931, 2352, 0, 0.0999
899548, 2019-12-22 19:25:35, 875, 6344, 16280, 4672, 440, 931, 2355, 0, 0.0999
899549, 2019-12-22 19:30:40, 875, 6348, 16017, 4665, 772, 930, 2354, 0, 0.0999
899550, 2019-12-22 19:35:35, 878, 6349, 16036, 4597, 735, 930, 2349, 0, 0.0217
899551, 2019-12-22 19:40:35, 877, 6353, 16167, 4568, 560, 929, 2358, 0, 0.0217
899552, 2019-12-22 19:45:39, 876, 6351, 16062, 4579, 508, 928, 2359, 0, 0.0217
899553, 2019-12-22 19:50:41, 878, 6347, 15902, 4591, 507, 928, 2354, 0, 0.0217
899554, 2019-12-22 19:55:34, 877, 6347, 15795, 4572, 507, 930, 2346, 0, 0.0217
899555, 2019-12-22 20:00:39, 875, 6350, 15756, 4472, 507, 925, 2354, 0, 0.0217
899556, 2019-12-22 20:05:39, 875, 6356, 15897, 4356, 506, 796, 2359, 0, 0
899557, 2019-12-22 20:10:40, 874, 6357, 16280, 4251, 247, 726, 2356, 0, 0
899558, 2019-12-22 20:15:42, 875, 6360, 16313, 4202, 99, 722, 2350, 0, 0
899559, 2019-12-22 20:20:39, 879, 6364, 16135, 4208, 0, 723, 2354, 0, 0
899560, 2019-12-22 20:25:35, 879, 6363, 16014, 4221, 0, 724, 2356, 0, 0
899561, 2019-12-22 20:30:35, 876, 6365, 15815, 4263, 0, 724, 2360, 0, 0
899562, 2019-12-22 20:35:39, 876, 6371, 15485, 4255, 0, 724, 2355, 0, 0.0581
899563, 2019-12-22 20:40:39, 879, 6369, 15235, 4285, 0, 716, 2357, 0, 0.0581
899564, 2019-12-22 20:45:35, 878, 6375, 15018, 4274, 0, 714, 2355, 0, 0.0581
899565, 2019-12-22 20:50:35, 875, 6374, 14793, 4290, 0, 711, 2355, 0, 0.0581
899566, 2019-12-22 20:55:35, 877, 6377, 14669, 4290, 0, 683, 2347, 0, 0.0581
899567, 2019-12-22 21:00:41, 876, 6381, 14549, 4240, 0, 603, 2351, 0, 0.0581
899568, 2019-12-22 21:05:34, 866, 6378, 14421, 4205, 0, 587, 2356, 0, 0
899569, 2019-12-22 21:10:40, 823, 6373, 14402, 4153, 0, 540, 2356, 0, 0
899570, 2019-12-22 21:15:35, 782, 6381, 14090, 4172, 0, 532, 2351, 0, 0
899571, 2019-12-22 21:20:34, 794, 6377, 13944, 4267, 0, 532, 2358, 0, 0
899572, 2019-12-22 21:25:41, 794, 6389, 13662, 4391, 0, 532, 2322, 0, 0
899573, 2019-12-22 21:30:34, 799, 6421, 13456, 4441, 0, 535, 2300, 0, 0
899574, 2019-12-22 21:35:34, 769, 6452, 13149, 4527, 0, 535, 2284, 0, 0
899575, 2019-12-22 21:40:42, 736, 6477, 12743, 4695, 0, 534, 2285, 0, 0
899576, 2019-12-22 21:45:34, 734, 6500, 12278, 4901, 0, 534, 2284, 0, 0
899577, 2019-12-22 21:50:38, 735, 6535, 11741, 5067, 0, 535, 2277, 0, 0
899578, 2019-12-22 21:55:34, 735, 6550, 11350, 5211, 0, 535, 2274, 0, 0
899579, 2019-12-22 22:00:48, 734, 6586, 11006, 5251, 0, 531, 2278, 0, 0
899580, 2019-12-22 22:05:37, 708, 6625, 10648, 5272, 0, 523, 2276, 0, 0
899581, 2019-12-22 22:10:34, 687, 6631, 10575, 5300, 107, 520, 2265, 0, 0
899582, 2019-12-22 22:15:38, 685, 6624, 10199, 5368, 223, 519, 2260, 0, 0
899583, 2019-12-22 22:20:34, 683, 6631, 10010, 5461, 0, 519, 2234, 0, 0
899584, 2019-12-22 22:25:35, 685, 6636, 9692, 5469, 0, 518, 2203, 0, 0
899585, 2019-12-22 22:30:35, 717, 6625, 9328, 5510, 0, 514, 2205, 0, 0
899586, 2019-12-22 22:35:35, 762, 6611, 9047, 5553, 0, 508, 2208, 0, 0
899587, 2019-12-22 22:40:37, 760, 6620, 8863, 5666, 0, 504, 2201, 0, 0
899588, 2019-12-22 22:45:39, 708, 6622, 8658, 5739, 0, 503, 2185, 0, 0
899589, 2019-12-22 22:50:35, 659, 6621, 8344, 5859, 0, 504, 2197, 0, 0
899590, 2019-12-22 22:55:35, 606, 6629, 7994, 5989, 0, 503, 2202, 0, 0
899591, 2019-12-22 23:00:35, 576, 6630, 7603, 6030, 0, 504, 2188, 0, 0.057
899592, 2019-12-22 23:05:38, 573, 6626, 7337, 6115, 0, 503, 2192, 0, 0
899593, 2019-12-22 23:10:40, 578, 6620, 7411, 6237, 0, 497, 2180, 0, 0
899594, 2019-12-22 23:15:47, 574, 6616, 7232, 6387, 0, 481, 2179, 0, 0
899595, 2019-12-22 23:20:35, 573, 6625, 6797, 6517, 0, 482, 2197, 0, 0
899596, 2019-12-22 23:25:40, 577, 6632, 6424, 6599, 0, 481, 2182, 0, 0
899597, 2019-12-22 23:30:48, 572, 6629, 6070, 6656, 0, 481, 2185, 0, 0.0222
899598, 2019-12-22 23:35:35, 524, 6618, 5812, 6712, 0, 481, 2196, 0, 0
899599, 2019-12-22 23:40:39, 482, 6621, 5706, 6732, 0, 479, 2183, 0, 0
899600, 2019-12-22 23:45:38, 336, 6621, 5634, 6690, 0, 477, 2179, 0, 0
899601, 2019-12-22 23:50:36, 300, 6624, 5521, 6636, 0, 475, 2186, 0, 0
899602, 2019-12-22 23:55:38, 299, 6630, 5364, 6653, 0, 473, 2189, 0, 0
899603, 2019-12-23 00:00:34, 300, 6631, 5122, 6767, 0, 471, 2174, 0, 0.0137
899604, 2019-12-23 00:05:39, 301, 6629, 5031, 6852, 0, 469, 2175, 0, 0
899605, 2019-12-23 00:10:34, 301, 6634, 5177, 6947, 0, 469, 2176, 0, 0
899606, 2019-12-23 00:15:37, 300, 6639, 5128, 7078, 0, 468, 2178, 0, 0
899607, 2019-12-23 00:20:43, 301, 6634, 4982, 7231, 0, 469, 2178, 0, 0
899608, 2019-12-23 00:25:38, 301, 6637, 4855, 7262, 0, 468, 2178, 0, 0
899609, 2019-12-23 00:30:34, 299, 6640, 4790, 7290, 0, 469, 2177, 0, 0
899610, 2019-12-23 00:35:35, 290, 6637, 4741, 7339, 0, 465, 2174, 0, 0
899611, 2019-12-23 00:40:35, 304, 6638, 4872, 7395, 0, 464, 2129, 0, 0
899612, 2019-12-23 00:45:34, 307, 6642, 4890, 7407, 0, 465, 2147, 0, 0
899613, 2019-12-23 00:50:39, 303, 6627, 4953, 7389, 0, 464, 2150, 0, 0
899614, 2019-12-23 00:55:38, 301, 6631, 4928, 7425, 0, 464, 2153, 0, 0
899615, 2019-12-23 01:00:36, 301, 6634, 4866, 7474, 0, 464, 2162, 0, 0
899616, 2019-12-23 01:05:34, 301, 6632, 4842, 7554, 0, 450, 2170, 0, 0
899617, 2019-12-23 01:10:38, 300, 6642, 5052, 7595, 0, 412, 2163, 0, 0
899618, 2019-12-23 01:15:39, 300, 6640, 5015, 7647, 0, 405, 2167, 0, 0
899619, 2019-12-23 01:20:37, 300, 6643, 4926, 7680, 0, 403, 2167, 0, 0
899620, 2019-12-23 01:25:37, 300, 6639, 4812, 7674, 0, 403, 2167, 0, 0
899621, 2019-12-23 01:30:55, 300, 6643, 4758, 7662, 0, 403, 2166, 0, 0
899622, 2019-12-23 01:35:36, 300, 6649, 4688, 7617, 0, 404, 2160, 0, 0
899623, 2019-12-23 01:40:38, 300, 6644, 4490, 7677, 0, 404, 2168, 0, 0
899624, 2019-12-23 01:45:38, 300, 6631, 4458, 7698, 0, 404, 2162, 0, 0
899625, 2019-12-23 01:50:34, 301, 6632, 4501, 7759, 0, 403, 2165, 0, 0
899626, 2019-12-23 01:55:35, 302, 6642, 4350, 7787, 0, 403, 2171, 0, 0
899627, 2019-12-23 02:00:34, 299, 6635, 4290, 7788, 0, 403, 2107, 0, 0.104
899628, 2019-12-23 02:05:38, 299, 6628, 4323, 7804, 0, 402, 2096, 0, 0
899629, 2019-12-23 02:10:34, 301, 6633, 4571, 7881, 0, 402, 2134, 0, 0
899630, 2019-12-23 02:15:39, 300, 6639, 4597, 7994, 0, 402, 2138, 0, 0
899631, 2019-12-23 02:20:35, 300, 6642, 4368, 8173, 0, 402, 2141, 0, 0
899632, 2019-12-23 02:25:34, 301, 6637, 4045, 8293, 0, 401, 2155, 0, 0
899633, 2019-12-23 02:30:42, 300, 6640, 3873, 8368, 0, 401, 2174, 0, 0.047
899634, 2019-12-23 02:35:40, 300, 6642, 3763, 8376, 0, 401, 2197, 0, 0
899635, 2019-12-23 02:40:41, 299, 6646, 3759, 8282, 0, 402, 2203, 0, 0
899636, 2019-12-23 02:45:35, 300, 6632, 3797, 8247, 0, 403, 2198, 0, 0
899637, 2019-12-23 02:50:38, 301, 6632, 3802, 8405, 0, 404, 2218, 0, 0
899638, 2019-12-23 02:55:35, 300, 6634, 3779, 8454, 0, 403, 2172, 0, 0
899639, 2019-12-23 03:00:36, 299, 6634, 3772, 8448, 0, 403, 2165, 0, 0.00203
899640, 2019-12-23 03:05:37, 299, 6638, 3773, 8457, 0, 404, 2218, 0, 0
899641, 2019-12-23 03:10:36, 301, 6640, 4076, 8481, 0, 404, 2240, 0, 0
899642, 2019-12-23 03:15:34, 300, 6648, 4177, 8505, 0, 404, 2203, 0, 0
899643, 2019-12-23 03:20:35, 301, 6645, 4112, 8528, 0, 403, 2211, 0, 0
899644, 2019-12-23 03:25:35, 301, 6639, 3937, 8482, 0, 403, 2216, 0, 0
899645, 2019-12-23 03:30:43, 300, 6633, 3857, 8474, 0, 404, 2212, 0, 0
899646, 2019-12-23 03:35:39, 301, 6637, 3809, 8465, 0, 403, 2210, 0, 0.00675
899647, 2019-12-23 03:40:37, 300, 6642, 3702, 8516, 0, 403, 2210, 0, 0.00675
899648, 2019-12-23 03:45:34, 298, 6639, 3655, 8557, 0, 403, 2205, 0, 0.00675
899649, 2019-12-23 03:50:38, 300, 6644, 3619, 8558, 0, 402, 2202, 0, 0.00675
899650, 2019-12-23 03:55:35, 300, 6652, 3557, 8620, 0, 403, 2205, 0, 0.00675
899651, 2019-12-23 04:00:38, 301, 6647, 3504, 8652, 0, 401, 2185, 0, 0.00675
899652, 2019-12-23 04:05:34, 301, 6641, 3546, 8567, 0, 396, 2106, 0, 0
899653, 2019-12-23 04:10:34, 301, 6647, 3555, 8570, 0, 396, 2018, 0, 0
899654, 2019-12-23 04:15:38, 300, 6643, 3582, 8583, 0, 399, 1946, 0, 0
899655, 2019-12-23 04:20:38, 300, 6637, 3603, 8547, 0, 397, 1936, 0, 0
899656, 2019-12-23 04:25:34, 301, 6633, 3573, 8594, 0, 397, 1945, 0, 0
899657, 2019-12-23 04:30:34, 300, 6639, 3562, 8628, 0, 396, 1952, 0, 0
899658, 2019-12-23 04:35:34, 300, 6638, 3517, 8754, 0, 404, 1957, 0, 0.06
899659, 2019-12-23 04:40:35, 300, 6637, 3526, 8786, 0, 417, 1943, 0, 0.06
899660, 2019-12-23 04:45:38, 302, 6639, 3536, 8816, 0, 417, 1876, 0, 0.06
899661, 2019-12-23 04:50:38, 301, 6647, 3531, 8842, 0, 417, 1879, 0, 0.06
899662, 2019-12-23 04:55:38, 299, 6641, 3553, 8880, 0, 417, 1871, 0, 0.06
899663, 2019-12-23 05:00:39, 298, 6641, 3524, 8913, 0, 417, 1864, 0, 0.06
899664, 2019-12-23 05:05:38, 301, 6650, 3534, 8953, 0, 422, 1867, 0, 0
899665, 2019-12-23 05:10:38, 301, 6642, 3671, 8932, 0, 435, 1910, 0, 0
899666, 2019-12-23 05:15:40, 300, 6635, 3786, 8966, 0, 438, 1969, 0, 0
899667, 2019-12-23 05:20:35, 301, 6638, 3866, 9071, 0, 441, 1999, 0, 0
899668, 2019-12-23 05:25:34, 300, 6645, 3940, 9135, 0, 441, 1991, 0, 0
899669, 2019-12-23 05:30:39, 300, 6649, 3977, 9189, 0, 441, 2013, 0, 0
899670, 2019-12-23 05:35:38, 300, 6652, 3997, 9197, 0, 442, 2036, 0, 0.0174
899671, 2019-12-23 05:40:41, 300, 6655, 4055, 9208, 0, 442, 2065, 0, 0.0174
899672, 2019-12-23 05:45:38, 301, 6656, 4183, 9236, 0, 441, 2074, 0, 0.0174
899673, 2019-12-23 05:50:38, 301, 6651, 4259, 9313, 0, 441, 2123, 0, 0.0174
899674, 2019-12-23 05:55:34, 301, 6652, 4362, 9360, 0, 441, 2200, 0, 0.0174
899675, 2019-12-23 06:00:47, 301, 6652, 4471, 9361, 0, 442, 2211, 0, 0.0174
899676, 2019-12-23 06:05:34, 300, 6645, 4528, 9421, 0, 444, 2227, 0, 0
899677, 2019-12-23 06:10:35, 300, 6649, 4621, 9497, 0, 452, 2268, 0, 0
899678, 2019-12-23 06:15:37, 300, 6650, 4705, 9592, 0, 454, 2306, 0, 0
899679, 2019-12-23 06:20:35, 301, 6649, 4861, 9623, 0, 454, 2316, 0, 0
899680, 2019-12-23 06:25:38, 301, 6651, 4915, 9709, 0, 455, 2324, 0, 0
899681, 2019-12-23 06:30:34, 300, 6646, 4922, 9753, 0, 455, 2329, 0, 0
899682, 2019-12-23 06:35:35, 301, 6638, 5046, 9744, 0, 455, 2335, 0, 0.00235
899683, 2019-12-23 06:40:36, 302, 6646, 5136, 9756, 0, 454, 2316, 0, 0.00235
899684, 2019-12-23 06:45:41, 302, 6651, 5385, 9787, 0, 454, 2329, 0, 0.00235
899685, 2019-12-23 06:50:35, 301, 6648, 5430, 9824, 0, 455, 2328, 0, 0.00235
899686, 2019-12-23 06:55:39, 299, 6652, 5515, 9814, 0, 455, 2356, 0, 0.00235
899687, 2019-12-23 07:00:34, 300, 6653, 5533, 9836, 0, 455, 2384, 0, 0.00235
899688, 2019-12-23 07:05:34, 299, 6646, 5542, 9857, 0, 479, 2446, 0, 0
899689, 2019-12-23 07:10:34, 300, 6649, 5540, 9929, 0, 500, 2474, 0, 0
899690, 2019-12-23 07:15:34, 301, 6654, 5799, 9986, 0, 502, 2532, 0, 0
899691, 2019-12-23 07:20:39, 301, 6650, 6023, 10072, 0, 503, 2582, 0, 0
899692, 2019-12-23 07:25:34, 300, 6645, 6279, 10178, 0, 503, 2614, 0, 0
899693, 2019-12-23 07:30:35, 301, 6642, 6466, 10298, 0, 504, 2645, 0, 0
899694, 2019-12-23 07:35:34, 301, 6654, 6600, 10397, 0, 502, 2654, 0, 0.0467
899695, 2019-12-23 07:40:35, 301, 6653, 6630, 10377, 0, 503, 2645, 0, 0.0467
899696, 2019-12-23 07:45:34, 298, 6647, 6820, 10361, 0, 503, 2656, 0, 0.0467
899697, 2019-12-23 07:50:35, 300, 6636, 7164, 10340, 0, 505, 2676, 0, 0.0467
899698, 2019-12-23 07:55:34, 301, 6641, 7440, 10373, 0, 507, 2695, 0, 0.0467
899699, 2019-12-23 08:00:35, 302, 6643, 7669, 10394, 0, 512, 2715, 0, 0.0467
899700, 2019-12-23 08:05:34, 300, 6630, 7783, 10404, 77, 534, 2729, 0, 0
899701, 2019-12-23 08:10:35, 299, 6634, 7753, 10430, 50, 570, 2745, 0, 0
899702, 2019-12-23 08:15:35, 300, 6644, 7959, 10422, 0, 582, 2746, 0, 0
899703, 2019-12-23 08:20:35, 301, 6640, 8058, 10450, 149, 586, 2721, 0, 0
899704, 2019-12-23 08:25:36, 300, 6641, 8447, 10471, 42, 588, 2709, 0, 0.000918
899705, 2019-12-23 08:30:34, 301, 6644, 8812, 10321, 0, 588, 2653, 0, 0.000918
899706, 2019-12-23 08:35:35, 301, 6638, 8925, 10370, 0, 659, 2611, 0, 10.4
899707, 2019-12-23 08:40:34, 300, 6642, 9050, 10507, 0, 695, 2563, 0, 12
899708, 2019-12-23 08:45:34, 300, 6639, 9212, 10525, 0, 696, 2530, 0, 12
899709, 2019-12-23 08:50:35, 301, 6640, 9379, 10565, 0, 764, 2377, 0, 12
899710, 2019-12-23 08:55:35, 302, 6646, 9449, 10591, 0, 860, 2245, 0, 14.2
899711, 2019-12-23 09:00:35, 299, 6650, 9553, 10580, 0, 866, 2243, 0, 14.2
899712, 2019-12-23 09:05:34, 300, 6646, 9689, 10593, 0, 867, 2246, 0, 156
899713, 2019-12-23 09:10:36, 300, 6647, 9836, 10597, 0, 912, 2228, 0, 163
899714, 2019-12-23 09:15:35, 298, 6650, 9959, 10607, 0, 915, 2228, 0, 163
899715, 2019-12-23 09:20:35, 300, 6652, 9926, 10639, 0, 915, 2244, 0, 163
899716, 2019-12-23 09:25:35, 301, 6647, 9911, 10694, 0, 915, 2250, 0, 191
899717, 2019-12-23 09:30:35, 300, 6653, 9974, 10717, 0, 914, 2234, 0, 191
899718, 2019-12-23 09:35:34, 302, 6655, 9907, 10744, 0, 914, 2237, 0, 561
899719, 2019-12-23 09:40:35, 302, 6644, 9767, 10770, 0, 916, 2257, 0, 568
899720, 2019-12-23 09:45:34, 300, 6644, 9754, 10736, 0, 920, 2250, 0, 568
899721, 2019-12-23 09:50:40, 287, 6647, 9738, 10660, 0, 919, 2247, 0, 568
899722, 2019-12-23 09:55:34, 305, 6648, 9773, 10638, 0, 916, 2226, 0, 593
899723, 2019-12-23 10:00:36, 309, 6643, 9728, 10614, 0, 881, 2229, 0, 593
899724, 2019-12-23 10:05:35, 302, 6640, 9683, 10622, 0, 883, 2228, 0, 1110
899725, 2019-12-23 10:10:35, 298, 6642, 9576, 10687, 0, 876, 2203, 0, 1120
899726, 2019-12-23 10:15:35, 305, 6642, 9454, 10711, 0, 858, 2243, 0, 1120
899727, 2019-12-23 10:20:37, 315, 6644, 9345, 10704, 0, 855, 2248, 0, 1120
899728, 2019-12-23 10:25:38, 312, 6641, 9179, 10760, 0, 880, 2251, 0, 1150
899729, 2019-12-23 10:30:38, 332, 6641, 8967, 10785, 0, 906, 2249, 0, 1150
899730, 2019-12-23 10:35:34, 331, 6642, 8811, 10826, 0, 908, 2245, 0, 1750
899731, 2019-12-23 10:40:35, 329, 6635, 8639, 10920, 0, 910, 2242, 0, 1750
899732, 2019-12-23 10:45:37, 330, 6642, 8331, 10972, 0, 912, 2251, 0, 1750
899733, 2019-12-23 10:50:34, 331, 6637, 8267, 11040, 0, 913, 2242, 0, 1750
899734, 2019-12-23 10:55:34, 330, 6639, 8108, 11127, 0, 916, 2245, 0, 1780
899735, 2019-12-23 11:00:35, 330, 6634, 8091, 11161, 0, 888, 2246, 0, 1770
899736, 2019-12-23 11:05:35, 330, 6632, 8049, 11207, 0, 862, 2232, 0, 2180
899737, 2019-12-23 11:10:35, 328, 6643, 7906, 11244, 0, 840, 2244, 0, 2180
899738, 2019-12-23 11:15:35, 329, 6641, 7827, 11231, 0, 819, 2252, 0, 2180
899739, 2019-12-23 11:20:35, 330, 6633, 7866, 11162, 0, 807, 2249, 0, 2180
899740, 2019-12-23 11:25:34, 329, 6638, 7871, 11122, 0, 814, 2248, 0, 2210
899741, 2019-12-23 11:30:35, 330, 6644, 7845, 11129, 0, 809, 2247, 0, 2200
899742, 2019-12-23 11:35:34, 332, 6635, 7915, 11135, 0, 808, 2242, 0, 2370
899743, 2019-12-23 11:40:34, 331, 6635, 7864, 11123, 0, 816, 2238, 0, 2380
899744, 2019-12-23 11:45:34, 320, 6640, 7843, 11093, 0, 857, 2230, 0, 2380
899745, 2019-12-23 11:50:35, 291, 6642, 7812, 11101, 0, 850, 2230, 0, 2380
899746, 2019-12-23 11:55:34, 296, 6640, 7789, 11131, 0, 845, 2237, 0, 2460
899747, 2019-12-23 12:00:35, 300, 6639, 7783, 11143, 0, 845, 2249, 0, 2450
899748, 2019-12-23 12:05:34, 301, 6636, 7966, 11156, 0, 824, 2247, 0, 2450
899749, 2019-12-23 12:10:34, 301, 6643, 8637, 11137, 0, 734, 2254, 0, 2460
899750, 2019-12-23 12:15:35, 302, 6639, 8969, 11074, 0, 729, 2256, 0, 2450
899751, 2019-12-23 12:20:34, 301, 6644, 9041, 11063, 0, 730, 2250, 0, 2450
899752, 2019-12-23 12:25:35, 302, 6649, 9002, 11058, 0, 730, 2246, 0, 2530
899753, 2019-12-23 12:30:36, 300, 6649, 9024, 11038, 28, 730, 2222, 0, 2530
899754, 2019-12-23 12:35:36, 301, 6649, 9030, 11038, 80, 729, 2228, 0, 2360
899755, 2019-12-23 12:40:34, 299, 6651, 9134, 11034, 79, 729, 2253, 0, 2370
899756, 2019-12-23 12:45:34, 301, 6649, 9150, 11040, 71, 729, 2257, 0, 2370
899757, 2019-12-23 12:50:35, 300, 6653, 9190, 11042, 0, 728, 2252, 0, 2370
899758, 2019-12-23 12:55:35, 300, 6658, 9214, 11051, 0, 728, 2254, 0, 2450
899759, 2019-12-23 13:00:34, 300, 6660, 9273, 11052, 0, 729, 2254, 0, 2450
899760, 2019-12-23 13:05:34, 301, 6658, 9271, 11015, 0, 723, 2256, 0, 2070
899761, 2019-12-23 13:10:34, 301, 6655, 9340, 11019, 0, 650, 2255, 0, 2100
899762, 2019-12-23 13:15:36, 300, 6650, 9520, 11029, 66, 612, 2249, 0, 2100
899763, 2019-12-23 13:20:45, 300, 6657, 9639, 11062, 87, 612, 2245, 0, 2100
899764, 2019-12-23 13:25:35, 301, 6657, 9722, 11039, 0, 616, 2253, 0, 2200
899765, 2019-12-23 13:30:35, 301, 6651, 9835, 10921, 5, 617, 2264, 0, 2200
899766, 2019-12-23 13:35:36, 310, 6650, 9946, 10816, 57, 618, 2272, 0, 1600
899767, 2019-12-23 13:40:34, 343, 6653, 10057, 10786, 0, 618, 2274, 0, 1610
899768, 2019-12-23 13:45:34, 404, 6661, 10126, 10765, 0, 618, 2275, 0, 1610
899769, 2019-12-23 13:50:34, 435, 6658, 10120, 10738, 0, 615, 2273, 0, 1610
899770, 2019-12-23 13:55:35, 429, 6658, 10100, 10811, 0, 616, 2270, 0, 1720
899771, 2019-12-23 14:00:34, 455, 6666, 10102, 10821, 0, 614, 2269, 0, 1720
899772, 2019-12-23 14:05:34, 508, 6668, 10162, 10818, 0, 614, 2250, 0, 1220
899773, 2019-12-23 14:10:34, 565, 6672, 10184, 10857, 0, 615, 2213, 0, 1250
899774, 2019-12-23 14:15:35, 593, 6658, 10235, 10855, 0, 615, 2164, 0, 1250
899775, 2019-12-23 14:20:36, 628, 6651, 10243, 10829, 0, 617, 2115, 0, 1250
899776, 2019-12-23 14:25:34, 607, 6653, 10423, 10780, 69, 617, 2081, 0, 1330
899777, 2019-12-23 14:30:35, 639, 6660, 10644, 10764, 71, 629, 2096, 0, 1330
899778, 2019-12-23 14:35:35, 615, 6657, 10831, 10722, 0, 628, 2125, 0, 874
899779, 2019-12-23 14:40:34, 633, 6663, 11014, 10627, 0, 630, 2135, 0, 897
899780, 2019-12-23 14:45:34, 637, 6666, 11120, 10610, 0, 630, 2132, 0, 897
899781, 2019-12-23 14:50:35, 663, 6665, 11142, 10619, 0, 628, 2104, 0, 897
899782, 2019-12-23 14:55:35, 690, 6664, 11123, 10556, 0, 629, 2098, 0, 934
899783, 2019-12-23 15:00:35, 675, 6661, 11333, 10526, 0, 635, 1975, 0, 934
899784, 2019-12-23 15:05:34, 664, 6654, 11608, 10568, 0, 643, 1887, 0, 535
